person,imagenum,Male,Asian,White,Black,Baby,Child,Youth,Middle Aged,Senior,Black Hair,Blond Hair,Brown Hair,Bald,No Eyewear,Eyeglasses,Sunglasses,Mustache,Smiling,Frowning,Chubby,Blurry,Harsh Lighting,Flash,Soft Lighting,Outdoor,Curly Hair,Wavy Hair,Straight Hair,Receding Hairline,Bangs,Sideburns,Fully Visible Forehead,Partially Visible Forehead,Obstructed Forehead,Bushy Eyebrows,Arched Eyebrows,Narrow Eyes,Eyes Open,Big Nose,Pointy Nose,Big Lips,Mouth Closed,Mouth Slightly Open,Mouth Wide Open,Teeth Not Visible,No Beard,Goatee,Round Jaw,Double Chin,Wearing Hat,Oval Face,Square Face,Round Face,Color Photo,Posed Photo,Attractive Man,Attractive Woman,Indian,Gray Hair,Bags Under Eyes,Heavy Makeup,Rosy Cheeks,Shiny Skin,Pale Skin,5 o' Clock Shadow,Strong Nose-Mouth Lines,Wearing Lipstick,Flushed Face,High Cheekbones,Brown Eyes,Wearing Earrings,Wearing Necktie,Wearing Necklace
George W Bush,90,2.62806465,-1.595429732,0.326715226,-0.839312066,-1.812401763,-1.267532372,-0.988488125,-0.115867716,-0.798594209,-0.338124203,-1.205546192,-0.478754855,-0.771447136,1.012086452,-1.029939501,-1.527349713,-0.422468478,-0.612190917,0.719971373,-0.164842102,-1.154974445,-0.71619169,-0.080863109,0.372655789,-0.716649004,-0.319434406,-0.45775514,0.716399995,0.770327595,-0.988741384,0.660615237,1.810232212,-1.024192738,-1.26002454,0.664081071,-1.604153784,0.423726341,0.778572695,0.913657585,0.681622298,-0.268857224,-0.895279765,0.062641067,-0.419849005,-0.269037339,0.106831027,-0.257489276,0.000959168,-0.035161047,-1.101417295,0.531227761,-0.461556968,-0.836421389,7.739965746,-0.677495075,0.282336673,-0.550632469,-0.834363309,-1.037399292,-0.735761957,-1.234892459,-1.861267451,-0.504177792,-3.040155316,0.705043003,-0.840713243,-1.745570422,0.330364664,-0.950564061,0.875132028,-0.471980491,0.46640557,-0.894374621
George W Bush,91,1.625787192,-2.218440831,2.313943646,-1.711035435,-1.74811061,-1.320782434,-1.614835805,-0.233254828,-0.279379852,-1.469519322,-0.736191592,-0.429547168,-0.698083677,1.74478572,-0.553296219,-1.669716832,-0.811304839,-0.188917575,0.070676149,0.0466397,-0.893073587,-1.177269864,0.583322062,0.671885425,-1.209135277,1.485182003,0.440986667,-1.25461724,1.448537183,-1.918304063,0.102422511,1.655338979,-0.887680064,-1.66831852,0.412957791,-0.947318234,0.192768071,1.200307357,0.560044957,0.75408707,-1.650812472,0.675344476,-1.328236711,-0.772718538,1.650528299,0.259143648,0.240617403,-0.510833297,0.40339925,-1.39150637,-0.386204971,0.375992598,-0.990876527,0.778003537,0.577473212,-0.240640245,-0.812529067,-1.63644306,0.120055981,0.026139793,-1.89219714,-1.88315098,0.140754726,2.597196649,0.892122282,-0.488793295,-1.848642061,-1.705295643,-0.422019555,-1.675663635,-0.863350613,0.136957529,-0.485848947
George W Bush,92,1.898797243,-0.989830713,0.844390223,-1.345856598,-1.526196853,-0.810818475,-1.001287001,-0.318569507,-0.013200203,-1.259333117,-1.399052745,-0.907025305,-0.248495389,0.585658722,-0.61559141,-1.002962661,-0.512294976,0.377780292,-0.399156964,-1.240789401,-1.120714742,0.960298522,-1.351791595,-0.352456845,1.280853208,1.031402986,0.458736019,-0.664605677,0.832930128,-0.983481431,-0.146588578,1.058888485,-0.809482981,-0.808357365,0.532441796,-1.402494789,2.171448927,0.39046344,0.963822644,0.334341208,-0.413855127,0.291963625,0.008062777,-1.207239115,0.395154429,0.202398846,-0.661608403,0.088939542,-0.19538144,-0.289754186,0.491038344,-0.470468966,-0.745512605,1.263167483,0.582913037,-0.014651852,-0.258732672,-1.465768972,0.098496793,1.054392708,-1.417575954,-1.344199658,-0.601145882,1.647092103,0.543315727,1.083400979,-0.860913662,-1.384484013,0.201460242,0.500933975,-1.026285305,0.39415585,-0.507456347
George W Bush,93,1.329694423,-1.638583796,1.21004148,-2.091512276,-1.232668972,-0.456687288,-0.835712619,-0.855683455,-0.739438343,-1.327937041,-0.594723633,-1.652711702,-1.467264416,2.149877006,-1.421611376,-1.906004036,-0.757002595,-1.557962347,2.122970478,-0.539815662,-1.587915123,-0.826258201,-0.762953715,0.558545733,-0.026453375,0.316073362,-0.838721375,-0.236297967,0.138131379,-1.220429037,0.403769214,0.389928541,-0.821072052,-0.974811163,0.74882025,-2.253938889,0.836604102,1.523356644,-0.475918441,0.937516121,-0.667098671,-0.623861777,-0.585653086,0.041040331,0.519770688,0.903990524,-0.9300379,0.107243309,0.017233677,-1.217805317,0.357824985,-0.282963943,-0.656527372,4.083272805,-0.713868215,-0.531054612,-0.76703808,-1.455773016,-0.451818117,-0.849021477,-1.095344187,-0.163208246,-0.849643579,0.42110567,-0.071094817,-1.722206076,-2.145302094,-0.670441248,-1.403707511,-0.933491033,-1.084176085,0.010875175,-0.75506704
George W Bush,94,1.637445474,-1.758044909,1.384541029,-1.520474608,-1.898946842,-1.490114274,-1.101115237,0.105870281,-0.383657002,-1.534615776,-1.089521563,-1.541799497,-0.551728455,1.148375888,-0.89992901,-1.76504131,-0.525432152,0.565486732,-0.612802356,0.018166617,-1.324803376,-0.755131581,-1.464639282,1.475411436,1.312021918,0.547428922,0.18839912,-0.466425842,1.231296531,-1.233725428,0.387090768,1.157991163,-0.731954942,-1.224186774,-0.963238496,-0.46620771,1.904437333,0.981718927,0.326949217,0.314384414,-0.815871607,0.396799912,-0.298704081,-1.186537418,0.243695285,0.445957109,-0.291543489,0.114951674,-0.205582755,-0.541962373,0.08646464,-0.468642245,-0.763322608,0.518196233,-0.473175139,0.837427248,-1.015617294,-1.325544861,0.243757786,0.979956665,-1.617999651,-1.26298261,-1.036080132,2.306201701,-1.140244781,0.724628698,-1.715644766,-1.475851322,0.178848348,1.076728219,-0.875445004,-0.251629397,-0.560321046
George W Bush,95,2.069116498,-1.700462585,0.082473019,-1.657463662,-0.800670464,-0.658531174,-1.427971396,-0.209248419,-0.294872757,-0.52768969,-1.253395983,0.112104301,-0.851529527,0.882117946,-2.086366652,-1.061317975,-0.836103671,-1.639710417,1.783793345,0.29267369,-0.814742866,-1.067392765,-1.336470862,1.135590804,1.076480673,0.493390655,0.266281481,-0.665331015,0.693605509,-0.3177689,0.001895087,0.338990189,-0.453812973,0.284294672,-0.101440789,-1.904838343,0.872184629,0.652910355,0.046451715,-0.26259801,-0.295726297,0.601215662,-1.26048116,-0.707734374,0.713980743,-0.473053005,-0.094106223,0.23050017,0.242877995,0.470829441,0.078070863,-0.171740962,-0.474488281,2.929185877,-0.69616722,0.122981431,-0.578832922,-1.000909926,-0.0250083,0.359917991,-0.966108564,-2.315674951,-1.099309804,-0.221308763,-0.095166389,-0.093377718,-1.3231645,-3.056281431,-1.081881727,0.603958108,-0.695350537,0.023113156,-0.83690592
George W Bush,96,2.791446715,-1.607559311,1.345318475,-1.132226455,-1.396620019,-0.687259419,-0.979363799,-0.216780886,-1.050061911,-1.036155572,-0.827257807,-0.752837533,-1.030865899,0.122589933,-1.043695735,-1.080980602,-0.247545091,-1.320065609,1.412328894,-0.781793445,-1.543107931,-0.14344316,-1.031360327,0.442670761,1.331228939,0.824997238,-0.19608449,-0.747844663,0.903658624,-1.088835823,0.219541094,1.935469978,-0.772556134,-1.105676687,0.802708799,-1.888752914,1.079098252,1.415308561,-0.131140658,0.105455809,-0.411679864,0.188993246,-0.710675064,-1.220081915,0.923799268,0.191195505,-0.149786641,0.03552558,-0.47890409,-0.916869728,-0.235070729,0.09322009,-0.566368445,2.479575321,0.77086179,-0.105804144,-0.743347592,-1.270869833,-0.159596209,0.280693431,-2.058908889,-0.778102312,-0.975643617,2.163289761,1.664766587,-1.272550206,-2.547544763,-1.645058421,-1.499491947,-0.567032518,-1.215636625,0.466079706,-1.040084799
George W Bush,97,0.908196327,-0.794970619,0.33021957,-0.943814495,-2.179845925,-0.657442872,-1.271225506,-0.332004968,0.236077749,-1.639940689,-0.843024249,-0.447948099,-0.678362678,-0.028123956,0.081100952,-0.881014878,-1.003778376,0.922207416,-0.727287325,0.107704599,-0.311794764,2.589639476,-0.980378996,-1.838392021,1.06196714,0.050202154,-0.036720252,0.346861133,0.726237314,-0.919416224,-0.365482123,0.080070897,-0.111964965,-1.049200247,0.434164534,-1.294105438,0.695142659,-0.231156789,1.358646945,-0.272356885,-0.148250375,-0.123131151,0.095354936,-0.977182756,-0.253628645,0.444521061,-1.174202188,0.232212546,0.239007446,-0.653541734,-0.60863175,-0.264611535,-0.507066794,2.092516944,0.633160469,-0.454051043,-0.182532891,-1.216883038,0.109931731,0.398961308,-1.698135338,-3.036153176,0.139486846,0.115336389,-0.176474753,1.615073514,-1.014390853,0.452068298,0.572212043,0.310117647,-0.512011004,0.479150361,-0.204356775
George W Bush,98,0.236066296,-1.281061822,0.631018645,-1.703924599,-0.319923295,-0.549823235,-0.622664494,-0.462330328,-0.607152726,-0.161770621,-0.514430307,-2.321433642,-1.028661169,0.93954619,-1.533435145,-1.157773205,-0.845248922,-0.707698174,0.780575284,0.885612504,-0.974333847,-0.709376694,-0.849264712,0.870472226,0.171755434,0.647832681,-0.913521661,-1.857232154,-1.353032593,0.087083941,0.054342626,-0.137187538,-0.464447265,-0.170017024,0.106201337,-0.172294554,0.161841398,0.578102492,-0.185510707,0.770246309,-0.419132305,-0.521822317,-0.145935194,-1.023547623,-0.014449946,0.559527924,-0.475485294,0.290110823,0.381272038,-0.697784955,-0.253737816,-0.56405022,-0.108358352,1.175793295,-0.575549058,-0.158401308,-0.323051484,-1.128309544,-1.019766753,-0.51854414,-0.894441506,-0.390977726,-1.222588593,0.795738378,-0.633891144,-0.658150557,-0.838206945,-0.893608351,-0.670531905,-0.123812645,-0.89090736,-0.421927855,-0.621276965
George W Bush,99,2.001745151,-1.790990484,1.82475187,-1.987379705,-1.120913161,-0.691576921,-1.235600022,-0.618788004,-0.160236818,-0.824347951,-0.881428427,-1.163837192,-1.118359421,1.178655447,-0.710209428,-1.457809022,-0.60585756,-1.491364946,1.340755516,-0.856209139,-1.540718249,-1.538229613,-0.105137086,1.107368843,-0.790163877,1.042343453,0.198214709,-1.182339427,0.728476048,-0.943613799,-0.015391765,0.785857164,-0.666343912,-1.177708081,0.483822685,-1.633372143,0.980317154,0.909771467,-0.258055618,0.452034331,-1.653125915,1.237809893,-1.214128912,-1.440201324,0.73798232,0.088185174,-0.151109545,-0.212939621,0.001873733,-0.990467973,0.486545547,-0.248124558,-0.754113569,2.874892317,0.283035646,-0.147115916,-1.038734395,-2.099258009,-0.258426921,-1.029770914,-1.218736285,-1.278741228,-0.992751098,0.598566069,0.741909764,-1.358120364,-1.678406452,-1.470985611,-1.391940289,-0.999258458,-0.770640772,0.345754573,-1.45422777
George W Bush,100,0.670438507,-2.710983304,2.267173403,-2.746931609,0.059722006,0.52801998,-1.403153577,-0.697017068,-0.989040054,-1.641386896,-0.081275925,-1.833364109,-0.969363544,0.857668483,-1.303664022,-0.691225469,-0.746890926,-0.663309332,1.066808862,1.174072292,-0.682923482,-1.121737085,-1.16782958,1.533881808,1.290061507,1.591880067,0.457573939,-2.268226571,0.386606639,-0.254784921,-0.050402026,-0.131489862,-0.452115651,-0.133061093,-0.120979289,-1.55564346,1.407021933,0.587879638,-0.71386931,0.208414684,-1.250671511,0.308185798,-0.700211568,-0.798068327,0.953818997,0.14330708,-0.306816871,0.348225295,-0.089003472,-0.193086944,-0.934518153,-0.603232465,-0.26982841,0.090020843,0.376670532,-0.007933256,-0.360364982,-1.03148608,-0.65878269,-0.515604073,-0.866314868,-2.689004906,-1.51880719,2.737323521,-0.688519581,-0.615542595,-1.803456582,-4.504397112,-1.447678639,1.084841662,-1.097612188,-0.364128464,-0.475665859
George W Bush,101,1.50595821,-1.376238712,1.036323738,-1.338913653,-1.736348647,-0.646399779,-1.360071672,-0.930719601,-0.173861713,-0.403651085,-1.198150382,-0.464728615,-1.41656112,1.637421619,-0.861667305,-1.708952232,-0.969639529,-1.510454194,1.32301647,-2.004501261,-1.565750864,-1.47545547,-0.243561999,0.844779933,-0.634905819,0.589369185,-0.764575152,-1.32883406,0.252424087,-0.286485685,0.088124004,0.477385008,-0.4708133,-0.640408658,0.68106332,-2.029422293,0.130441798,1.296535129,-0.046011359,0.636502605,-1.130114249,-0.530825689,-0.05236765,-0.304690198,0.075831957,0.636117633,-0.481191817,0.028795283,-0.50444989,-1.23676404,0.946612198,-0.442136337,-1.081747521,4.467197366,-0.188663889,-0.308558908,-0.767920922,-1.382030254,-0.745865827,-1.068966589,-0.943770583,-0.71490692,-0.934571635,-0.639202902,-0.620149177,-1.35672814,-1.967993039,-0.60965694,-1.069210687,0.311411933,-0.87729033,0.96067556,-0.407116716
George W Bush,102,2.172138422,-1.758486391,1.354272356,-2.042835978,-1.395495674,-0.770173614,-1.873076764,-0.117167267,-0.427377683,-0.956686124,-0.609291124,-1.178936556,-0.989337102,1.614020331,-1.154117705,-1.607420595,-0.720835105,-0.496653442,0.271350549,0.154450635,-1.269571412,-0.626165681,-1.474132078,1.387900107,1.450512412,0.412219503,-0.066366808,-0.297059882,0.601408626,-0.118165786,0.515884155,-0.076721286,-0.490763548,0.341360065,-0.303926676,-1.841955323,1.678098165,0.635191101,0.364341778,0.023609223,-1.292781833,1.308804719,-1.745863722,-1.258570355,1.607008491,0.698166515,0.074367032,-0.026586244,-0.111987421,0.659536162,-0.254214973,-0.213475971,-0.825467939,2.712736075,-0.393279855,0.615259079,-0.823797009,-1.540471717,0.219448017,1.364402565,-2.172270262,-0.872537917,-0.880769695,1.076028861,0.391202825,0.558293774,-1.495167513,-1.007601585,-0.530375133,1.297506152,-1.348489801,0.748393993,-0.419769714
George W Bush,103,0.871959183,-1.309533192,1.070534648,-2.204654898,-1.105732243,-0.582897657,-0.9401122,-0.476079049,-0.295064481,-0.649371497,-1.318690594,-2.481818091,-0.521684602,0.129767353,-0.405527296,-0.819162371,-0.590685351,-0.270292596,0.082137262,0.213979247,-0.390363949,0.803919371,-0.971778919,-0.459172109,1.060633229,0.143695944,0.01561599,-0.86413882,-0.365537934,-1.700280149,-0.177291901,-0.390641049,-0.715117297,-1.530697195,0.715338612,-1.469717575,1.556672883,0.383140432,0.314691522,0.055252307,0.25642596,-1.161335903,0.60253293,-0.656863256,0.339214691,1.131475489,-1.06185157,0.265056578,0.479839873,-0.885175568,-0.510987108,-0.083185963,-0.552299424,2.445690307,0.604981104,-0.698731872,-0.496299464,-1.512126938,0.536899832,0.446911161,-0.917815382,-0.851398988,-0.845092533,1.022010377,-0.018146347,0.224089002,-1.49298853,-1.06044056,-0.647543978,0.408867554,-1.14529966,0.470122892,-0.872514667
George W Bush,104,1.536395093,-1.23705254,1.373387664,-2.162026212,-1.129490656,-0.494352136,-1.105129937,-0.831235223,0.044649295,-1.885656339,-0.86909113,-1.86235957,-0.850611678,0.663995783,-0.201882049,-1.554170858,-0.778896437,-1.600462295,1.64429914,-0.870918581,-0.700690086,-0.643411432,-0.90695099,0.600946323,0.108312233,0.555654719,0.222419092,-0.706855497,0.668097118,-1.141736998,0.048748894,0.749653394,-0.625483703,-1.223475254,0.329949067,-0.373941275,0.567873086,0.645194385,0.349247315,0.384784055,-0.484106507,-0.897397628,-0.70143689,-0.445930771,0.203596668,0.567036962,-0.369097067,0.118919418,0.01169794,-0.458731868,0.033434969,-0.374037676,-0.511269638,2.195400932,0.449553108,-0.215342891,-0.688782328,-1.430137838,0.247685266,-1.047293496,-0.822585259,-2.193229636,-0.894038666,1.540086707,0.449740846,-0.905657819,-1.379253697,-2.906114134,-0.840427734,-1.063881936,-0.790860476,0.529314084,-1.317167132
George W Bush,105,1.384348744,-1.948385219,1.362906048,-2.131380785,-0.711342287,-0.537776716,-1.749645659,-0.788066783,-0.216398137,-1.244443946,-1.198563722,-1.3153417,-0.735372213,2.213012689,-1.175056474,-1.422499133,-0.956423133,-1.593731553,1.260097653,-0.837542544,-1.796933148,-1.194422563,-0.591729434,0.330616828,0.164490799,0.859528823,0.253734807,-1.765245364,0.228335066,-1.285390382,-0.509481425,0.606270321,-0.55831607,-0.844106293,0.212958834,-2.200823667,1.824473483,1.204360835,-0.009571163,0.598198451,0.125037653,-1.860538431,0.542970684,0.015855286,0.110222389,0.298518183,-0.366005945,0.108489895,-0.408341404,0.290777955,0.225296823,-0.127649131,-0.806883277,4.414534898,-0.269574571,-0.865415486,-0.668127684,-1.700230052,0.121416832,-0.059707023,-0.985775557,0.127171928,-0.411972458,0.27389525,0.440327021,-0.725186028,-1.957728874,-0.058086097,-0.9408465,-0.075581838,-0.79229478,0.600051638,-1.26498299
George W Bush,106,0.795459072,-1.542736172,0.258078197,-0.80227117,-1.681361186,-0.880854189,-1.09455705,-0.369574287,-0.628188744,-1.187941947,-0.615564586,0.7298553,-1.051564921,0.853504802,-1.584256011,-1.178813954,-0.67155066,-0.591522374,0.409813268,-1.443837875,-0.913758119,3.061666678,-0.926784744,-1.187077601,0.995618035,0.289603642,-0.573297791,-0.206798557,0.604763949,0.128286271,-0.348498104,-0.983799276,-0.452425425,0.00243922,0.074919448,-1.095640222,0.587850639,0.722916199,1.239534131,-0.088232455,-0.409005916,0.423645599,-0.929342841,-0.721907968,0.171493851,0.594347596,-0.857887238,0.212420202,-0.226853044,-0.945235551,0.046626293,-0.440959296,-0.568393494,3.573967318,-0.214354546,-0.504674472,-0.225043268,-1.439266632,0.029013536,1.292063731,-1.19088941,-1.645982007,-0.533602364,-1.786632214,0.494105415,0.681881316,-0.877901857,-0.085885813,0.551896983,0.580367383,-0.75010471,0.328158373,-0.228524652
George W Bush,107,2.481949041,-2.162002403,1.958787976,-2.010484146,-1.178850162,-0.779461056,-1.848994105,-0.597779769,0.046926468,-1.49694644,-0.92431841,-1.010714332,-0.588328736,1.317462794,-0.797515109,-1.222751804,-0.633979926,-1.266928278,1.084452038,-0.468050089,-1.656589886,-0.944311929,-0.596589208,-0.032578608,0.091743738,0.818798439,-0.11790237,-1.492585612,0.35214509,-0.493721684,-0.159382415,0.955644912,-0.538232757,-0.486737293,-0.033239351,-2.546129452,1.058719378,1.308323726,0.384363774,0.446788456,-1.262286274,-0.509560448,0.694511622,-0.846782325,0.909952484,0.058591468,-0.278198396,0.006102691,0.188282538,-0.126246634,0.056858554,0.096840964,-0.924854967,3.693974232,0.147933567,-0.46146394,-0.797813237,-1.638587574,0.219633646,-0.166191549,-0.926494419,-0.424222639,-0.646070058,0.33520014,0.338866961,-0.714480095,-1.991234476,-0.212784029,-1.132150502,-0.392784977,-1.106288209,0.270981048,-1.17248145
George W Bush,108,1.269544021,-1.109519936,0.922844811,-1.883328672,-1.374112165,-0.173662203,-0.926110191,-0.425944653,-0.985917028,-1.238747795,-0.760060016,-0.747132403,-0.947698099,2.07056028,-1.095871022,-1.558409721,-0.56183231,-1.051516065,0.995896811,-0.058872644,-0.883632915,-1.528656147,-0.929376592,1.329965001,0.378279682,0.496432768,0.16600201,-0.517664051,0.291428335,-1.230684324,0.161032439,0.63690978,-0.560149993,-0.765059508,0.63439312,-0.842467343,0.476327531,0.894533062,-0.093186269,0.364464031,-0.582259423,0.654746585,-0.706913676,-1.367180604,1.140641864,0.473318076,-0.839080444,0.212766556,-0.569158929,-1.053414304,-0.056616156,-0.381796726,-0.497503112,1.395602235,-0.501685933,0.099495437,-0.860503402,-1.113774341,-0.680860838,-0.176388217,-1.503045787,-2.165093273,-0.62603716,0.997601787,0.144474939,-0.549877982,-1.837004037,-3.082896994,-0.685675349,-0.186691273,-0.871495309,0.186545664,-0.59088469
George W Bush,109,1.587529276,-1.568996537,1.202718424,-1.010152898,-0.993383615,-0.120319522,-1.562923701,-0.327844304,-0.479888656,-0.937865504,-0.619830882,0.324477006,-1.034969245,1.067247005,-0.969139506,-1.564819175,-0.464032826,-1.127188262,1.01562034,-0.024392014,-0.484313761,-1.383791304,-0.815931989,1.040374831,0.567137523,0.924010098,0.312872046,-0.400742742,-0.461822361,-0.527263709,0.076715648,1.104847484,-0.48198115,-0.327116041,0.523281376,-0.500512235,0.215206993,-0.284133271,0.139343264,0.291784828,0.011551033,0.333619342,-0.141300602,-0.827297824,0.558214576,0.097137215,-0.716307474,0.214923658,-0.402519867,-1.698790197,0.245659109,-0.492907544,-0.301809596,3.968719366,-0.983749094,-0.010435084,-0.386456227,-1.192645643,-0.572843449,-0.184904331,-1.215576114,-1.535702437,-0.997245324,-0.261778219,-0.280416203,-0.553556507,-1.620673523,-1.513383133,-0.676248276,0.863428056,-0.702527959,-0.205880266,-0.705378348
George W Bush,110,2.152118458,-1.388029548,1.694521637,-3.058056048,-0.720519635,-0.333124235,-1.087803527,-0.496064433,-1.120812902,-1.203743252,-0.883167642,0.603522765,-1.435650183,1.800674886,-1.258591773,-1.794470254,-0.265361995,-1.233695519,1.21730633,-0.160569952,-1.427790548,-0.577354869,-0.855580422,0.009294559,0.634243235,1.546062417,0.24142705,-0.906346281,0.162455546,-0.908113577,-0.146142204,0.393180408,-0.467469104,-0.463122116,0.30998176,-0.764717588,0.166012985,0.856621624,-0.073004781,-0.002075076,-0.229723005,0.574795709,-0.725321038,-1.469733357,1.249859156,-0.074742474,-0.709801317,0.238285094,-0.452584625,-0.815878368,-0.812650587,-0.409028127,-0.13518926,3.024902043,0.376217062,0.11312295,-0.429205027,-1.641388188,-0.362793507,-0.354501066,-1.294178108,-2.699535335,-0.818617872,0.316619511,0.672945608,-0.753437148,-1.85857196,-1.75927394,-0.999950372,-0.154150674,-0.810451593,-0.296976916,-0.725186463
George W Bush,111,2.172727915,-2.169987704,1.731449938,-1.791753825,-1.11678946,-0.186543551,-1.788618343,-0.315220351,-0.419129179,-1.238251354,-0.547912427,-0.773441167,-1.03781816,1.332135783,-0.51170416,-1.360532547,-0.251230598,-1.158253831,0.99184127,0.226167347,-1.151427124,-1.192199163,-1.149962458,0.88203536,0.54584909,1.040325942,0.536101242,-0.76200484,0.319026913,-0.754102904,0.190056012,0.779844027,-0.52388333,-0.397750442,0.061019796,-2.32758105,0.706175176,0.392634249,-0.20276339,0.497120496,-0.756768791,0.835931476,-0.72623771,-1.535102954,1.159912944,0.199632829,-0.670107568,0.164423043,-0.158525577,-1.240982261,-0.422144736,-0.396472918,-0.601201636,4.340316972,-0.707345941,-0.054078765,-0.522970188,-1.154130958,-0.447756174,0.198949028,-1.415606937,-1.084131503,-0.70083408,-0.448486898,0.319057926,-0.486867695,-1.820692115,-1.09278805,-0.672474274,0.505909617,-0.979810542,0.462895813,-1.253537911
